"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8"
"FGD2",0.0083395880243516,0.280088785558306,0.0484181073946896,0.43160887773722,0.0498268424262743,0.50040518334613,0.0574953049339108,0.567626735822725,0
"COX6A1P2",0.740823343505608,0.935718911768218,0.923452559984218,0.634718331896052,0.992552659677782,1.42870341622477,1.25524253467489,1.41185842133111,0.712620947835535
"PIM1",1.28546909368378,0.226750802540433,1.47248500175194,0.352404643944062,1.94575518601062,0.250967071444632,2.27978059512208,0.283037231997849,0.0866738894907909
"TBC1D22B",0.0660012176372094,0.0373141673104592,0.0747900663203406,0.0525986254362487,0.15948195610239,0.0495195871436626,0,0.0621272365805169,0
"RNF8",0.123892387448324,0.0975461427639035,0.212056806759559,0.157527816913421,0.220618134862323,0.0350463708835737,0.434522928009589,0.169384567392138,2.26364878232606
"CMTR1",0.0781807290697064,0.0848480505138966,0.165222067243737,0.175971318128966,0.0511412590756712,0.145035253057701,0.21027517217489,0.19001353056239,0.77000077000077
"CCDC167",0.372323249105044,0.15625781596631,0.871010333786429,0.166139561570348,0.989269246284783,0.143755712907496,0.364871672080175,0.160879430754723,0
"MDGA1",0,0,0.00456082452410077,0.0161229991358072,0,0,0.0917654167219444,0,0
"ZFAND3",0.201445980620483,0.366308234426895,0.126575133395933,0.0981639857723105,0.20735650535092,0.261586154788226,0.373950951804091,0.335931202518117,0
"BTBD9",0.0323342437320512,0.0567828081871902,0.038121745810675,0.0288020176103551,0.0726371809668102,0.135656982100462,0.113174637104209,0,0
"GLO1",0.570122324450751,0.262417885218631,0.613606948393146,1.24078845421862,0.974257300195806,0.398889946966946,1.05446088043557,0.932209011708543,0
"SAYSD1",0.15528362227543,0.150405519619623,0.166239200977938,0.0958657767969173,0.213160300399427,0.1452166756477,0.300352443430866,0.248925935546676,0
"MOCS1",0.0122917049474023,0,0,0,0,0.0147852443261625,0,0,0
"UNC5CL",0.0109885104253308,0.00567258411733173,0.0201113211361527,0.0286967102091416,0,0,0,0,0
"OARD1",0.53648410193642,0.207402525929817,0.592757868649724,0.45978565316106,0.391626952741991,0.447493742397725,0.649569910135336,0.395824097441156,0
"NFYA",0.0625755497473894,0.121192579680569,0.0577310787585063,0.0757281416271345,0.0765547641706727,0.0253088950642593,0.0330005775101064,0.069290465631929,0
"TREML1",0,0.0198567533811087,0.00724896122385662,0.0294228415403446,0,0.0491885722648783,0.0173570430541453,0,26.2644183422966
"TREML2",0.0083059588484484,0,0.0177695039156047,0.127786808380273,0,0.0148243023683305,0.0314252942193171,0.0868972130446465,0
"TREM1",0.0163530726747923,0.593198392065988,0.0280047202121198,0.0675858061462742,0,0.155060673007731,0.0372280029037842,0.352734857275225,0
"FOXP4",0.0180657706815773,0.0193271040588059,0,0.0290974396210751,0.0561600708990068,0.0420744842773823,0.0366985944438328,0.069290465631929,0
"TFEB",0.0111694404110354,0.304250991734417,0.0230589728005467,0.392367423877853,0.0163235457353104,0.18990413848648,0.142897499418533,0.320402178952714,0
"FRS3",0.00523861910000524,0.0308487484766807,0.00773687207546235,0.0210650488709134,0.0164777492712715,0.0302093148383652,0.0373141289949439,0,0
"PRICKLE4",0.0219655338103294,0.0411298740684841,0.015868886074936,0.108049407679878,0.0723728655630959,0.0333706324298282,0.0563107561481565,0,0
"USP49",0.00817260542661,0,0.0250551805234874,0.0149075730471079,0.0337127301803819,0.0479168706148144,0,0,0
"MED20",0.0317111951271639,0.017843301425391,0.0343316127847594,0.0374529617765784,0.0228310635074544,0,0.0673094721254649,0.0506072874493927,0
"BYSL",0.0151602669428577,0.0516898425423768,0.0230524753015931,0.061953841703348,0.0507643572629024,0.0138590918414298,0.0568933689457867,0.0742721330956625,0
"CCND3",2.99072164036477,1.3301818010402,3.44032177612215,2.00428129236951,4.09248262182125,1.79515967534661,5.99221558359931,1.63589768201164,8.54343172358778
"TAF8",0.139277123722229,0.0918181194266511,0.0892651691872186,0.20367558833691,0.192452446785136,0.147140393703767,0.0831355346620321,0,0
"GUCA1B",0.0129048909536714,0.00791397822231473,0,0.0211416490486258,0,0,0,0,0
"MRPS10",0.265814479704443,0.0715040487386599,0.350597266392518,0.225208712292199,0.506994844654875,0.136460984541049,0.32892962570952,0.212308514686829,0
"TRERF1",0.0636082033081813,0.0458708111578157,0.0573483305814402,0.00659178400042187,0.0320722241528994,0.0534788796309907,0.153382913200456,0,0
"UBR2",0.160595887684101,0.163983044950197,0.238180562991084,0.240194285272771,0.229931095114897,0.252362037422229,0.108101937265223,0.0492746767581205,0
"TBCC",1.15146380366348,0.265765474970237,1.18862518421787,0.664849177700703,0.850130110318745,0.420742203203313,1.65514830462581,0.571267105183652,0.0866738894907909
"GLTSCR1L",0.107917724660267,0.0451429979323073,0.0771761717133305,0.106517794431903,0.0436592075778483,0.0803918419561044,0.109430027811252,0,0
"RPL7L1",0.581142051558068,0.464677582390419,0.48866983423217,0.545642903290074,1.14703136661608,0.272023673514149,1.34419567673614,0.78898422039718,0
"C6orf226",0.330423509864793,0.143618662464426,0.283677543409638,0.261255509620307,0.204453342810885,0.258767908572023,0.247848053578937,0.178334712061292,0.392774474142908
"PTCRA",0.0121320733613785,0.0136507030794621,0,0,0,0.0417025175987656,0,0.319032766038,28.9050862770906
"CNPY3",0.801868409481311,4.25992653369177,0.819626655170442,1.34093254845218,1.21497867302026,2.37586396976092,1.41649077155978,3.67696185237507,1.2145782432016
"RP3-475N16.1",0.01986030900954,0.0588882166135853,0.0191844520234872,0.0139959808688393,0,0.0666171232826346,0,0.0512547154338199,0
"GNMT",0,0.00697651704363114,0.00909587047480444,0,0,0.0239908259081727,0,0,0
"PEX6",0.087077770541899,0.0424278797624319,0.102914446530962,0.12022430433548,0.0837396087031776,0.108356481073124,0.0458426265357315,0.0394172552976791,0
"PPP2R5D",0.0878598721245265,0.0723682445206138,0.0819123409816657,0.0339798985930859,0.121893333718723,0.0823922440742275,0.0624663614377232,0.156341390080955,0
"MEA1",0.478977754995161,0.574603271833291,0.652932435019211,0.457671288378571,0.510936097730804,0.733905917618213,1.1021476978974,0.512593598595004,3.73213103380669
"KLHDC3",0.32493478317335,0.290698846659382,0.334131882270159,0.368742196100371,0.402901635306648,0.344606491393981,0.650507852397399,0.372976628344231,1.17652113318419
"RRP36",0.0769409770873027,0.0496407212130265,0.0590481308429121,0.0105862226663731,0.0383177570800138,0.0422453597521224,0.0358223925776003,0,0
"CUL7",0.00627667587245795,0.0064585339515442,0.00838833283562559,0,0.0205786722640655,0.0126285587278495,0.0506299306416946,0.0371360665478313,0
"KLC4",0.035863924945524,0.0352169785268057,0.0401887882315251,0.0294263190361667,0.142277760046697,0,0.0242907112320249,0.100342325673433,0
"MRPL2",0.324982209491402,0.214465761398377,0.210221411733685,0.276346826195146,0.376870856935833,0.353418872245101,0.351762156068671,0.222740774427672,0
"PTK7",0.00802552830162839,0.00820766711015428,0.0105735739349337,0,0,0,0,0,0
"SRF",0.0464844868342495,0.0995432383906626,0.0572562345645034,0.0221209498989898,0.050058759729781,0.0537874104967367,0.072115055949048,0,0
"CUL9",0.0443881235068413,0.0872211710313518,0.0593716086856619,0.0210297939155158,0.0822964017277359,0.0484398515911681,0,0,0
"DNPH1",0.456855604991486,0.328068204272502,0.73734221106304,0.589022081954554,0.244493657496775,0.527921066497735,0.160466845978475,0.619414869882515,0.392774474142908
"CRIP3",0,0.00469088916742346,0.018830218673938,0.053959501983202,0,0,0,0.13553027309695,0
"ZNF318",0.0257405356803809,0.0896284741802808,0.0646758018111579,0.1828841150228,0.153401892539174,0.065659300407722,0.0622094341977475,0.115796316154885,0
"ABCC10",0.0215175843615751,0.0651124848359102,0.0649175249785564,0,0.78241346730988,0.0284885303887709,0,0,0
"TJAP1",0.0434034105705197,0.0217343107198943,0.0877467241351949,0.165787197395564,0.203860454573628,0.0596071715120179,0.0881450755767831,0.0474924012158055,0
"POLR1C",0.136903214813787,0.0668789277974533,0.101547981459,0.0340546748307168,0.153655656858313,0.0146937384103138,0.153699945622954,0.182363259619609,0
"YIPF3",0.270300932867238,0.559382898313868,0.461711999269037,0.34515081745963,0.431411470376489,0.585342846059992,1.34016247313622,0.415314855237883,0.926445471620452
"XPO5",0.0206942883523489,0.0151727824712036,0.061923875505934,0,0.0345578997537822,0.123813188344692,0.0611056228408842,0.0506072874493927,0
"POLH",0.0484950997922109,0,0.0426308014202551,0.11876691230875,0.0388780875095262,0.0112458362291362,0.0598263695206415,0.0394172552976791,0
"GTPBP2",0.00810766985568348,0.0891241100873778,0.0323720808208182,0.0599895941259835,0,0.0461175854854588,0.0814597588791137,0,2.39608222273444
"MAD2L1BP",0.0883618888563376,0.0809101794347038,0.104128780654631,0.165700097676453,0.132639213873161,0.181102970254482,0.200497911033805,0.0452374059061957,1.56519383861699
"RSPH9",0,0.0319827531804194,0,0,0,0.0288780090349763,0,0,2.02045145865371
"MRPS18A",0.22777600717398,0.253310486294732,0.209105571832721,0.721968644254624,0.331803402765276,0.240964567687931,0.289602162075638,0.0985493535162409,0
"VEGFA",0,0.081520207027827,0.00718917597664956,0,0.018472030574905,0,0,0,0
"MRPL14",0.609258585664852,0.819253926211886,0.748386767804116,0.637980247474289,0.892183787834087,0.481859371013267,0.440729735845186,3.13352581261578,0.392774474142908
"TMEM63B",0.0279878345485712,0.0144747981335587,0.0178474536701999,0.0155370216151045,0.112593514362756,0.0487212142116916,0,0.0789141414141414,0
"SLC29A1",0.0167162684910943,0.122020808562135,0.0518217176860519,0.00868013360461644,0.0188620168022846,0.166481999865638,0.0356049277219967,0.10207027691667,0
"HSP90AB1",3.43002032990237,2.49266049573889,3.10903840608945,3.79731456823848,3.52774871224863,2.4262140468793,2.89482368740348,2.50831605030237,0.306100584652117
"SLC35B2",0.096266490411781,0.108235660573964,0.146601543654778,0.0836424894679921,0.316277854836157,0.0427533295493795,0.299909492310631,0.209046028877647,0.306100584652117
"NFKBIE",0.0541335260611748,0.156879019221005,0.0325806441235188,0.127393641935299,0.113278200837287,0.14403619950934,0.0536450701386542,0.346788009367753,0
"AARS2",0.0158908832572854,0.0271524389145391,0.0138372069096776,0.0514692612265248,0,0.0379478691148035,0.0362450163102573,0,0
"CDC5L",0.275248628387856,0.538708413602813,0.37082923158683,0.318628883639855,0.288134299998991,0.364021959789894,0.661589958675516,0.441633003278338,0.0866738894907909
"SUPT3H",0.381395474138767,0.0521397457782173,0.365501658929353,0.0286753804786414,0.439738055322733,0.0893099518459224,0.137646959439056,0.250720785948783,0
"RUNX2",0.098572960402864,0.0364612736338748,0.10277620174161,0.0378191210699353,0.14818017937201,0.0181074787508737,0.0431834866347109,0.205258021650482,0
"RP1-244F24.1",0.00883470271225373,0,0.0204872555659019,0,0,0,0,0.100904100742654,0
"CLIC5",0.0199616772966976,0.00510435079548755,0,0,0.0127408823060997,0,0,0,0
"RP1-8B1.4",0,0,0.0263532731939835,0.00495479247347204,0.125952637049958,0,0.153374638760165,0,0
"ENPP4",0.0488378987087069,0.0189591802059578,0.0247282282779958,0.0167334512534605,0.0471933122895579,0,0.3170928167665,0,0
"ENPP5",0.0188211520218559,0,0.00386272195200336,0.0164607969659459,0.10407137877803,0.0139153280121119,0.140869112560176,0,0
"PLA2G7",0.00512032770097286,0.477578749644428,0,0,0,0.0159340204082933,0,0.130168856847961,0
"TNFRSF21",0,0,0.0150525942787045,0,0,0,0,0.140291806958474,0
"RP11-385F7.1",0,0.00791397822231473,0.00621893641261897,0.0143838532616826,0.0486262260006018,0,0.0406228749959048,0,0
"CD2AP",0.0749323556481866,0.0434624687486937,0.26808061995901,0.137898995135467,0.0999839373059547,0.0850605529973166,0.200534672167959,0.193302598993205,0
"MUT",0.0546192695743753,0.0605817964972305,0.0836063579767389,0.0389613387481636,0.015734551817026,0.0550623424112313,0.111629123357085,0,0.0866738894907909
"CENPQ",0.0270138057071358,0.0117857260714404,0.0357840680603485,0.105411065538799,0.0746663889815829,0.0560776548351667,0.155719058439608,0,0
"MCM3",0.431531389309834,0.19623270485893,0.298459182478783,0.226269177295934,0.26176715969795,0.176135776988077,0.39108548319774,0.0442383918459796,0
"PAQR8",0.15073961701401,0.0265336594934482,0.135918454068043,0.0807775147165003,0.0816313122312261,0.0349406617874604,0.0748017112333275,0.106837606837607,0
"EFHC1",0.104437216523508,0.044743004747976,0.0595746353035184,0.194300723476439,0.0833145023287415,0.0271987631676463,0.0793925216987679,0.100904100742654,0
"TRAM2",0.0181624842947442,0.0752910048691896,0.0229166862565063,0.0138890432115912,0.0231250231250231,0.057352512886489,0.0673747613099833,0,0
"TRAM2-AS1",0.0185232809146655,0,0.028425353744068,0.0174213294044921,0,0.0164433657596506,0,0,0
"TMEM14A",0.133135061075444,0,0.290938848126242,0.108414530468276,0.136877583384829,0,0.200259790862547,0.150635981083305,0
"GSTA4",0.01228055632928,0,0.0185623743697998,0.126158400238356,0.0166047310199622,0.388212352381924,0,0,0
"ICK",0.0238096206531319,0,0.0306045715649681,0.00862860416796096,0.0494932632014036,0.0239908259081727,0.0379506641366224,0,0
"FBXO9",0.194695426569452,0.250584176426505,0.186694807082633,0.172373658206142,0.229062852325766,0.207698521233518,0.222353613681863,0.0494775174160861,0
"ELOVL5",0.682905092099923,0.441166757829129,0.973272325597479,1.37319286462333,0.895535332076119,0.435410007303593,0.833677671186035,0.844910219945769,0
"GCLC",0.0273394617997785,0.0498430758149123,0.0307401690642961,0.0399663236012121,0.0575697862174731,0.0155683215792505,0.0323389117956181,0.170078289136672,0
"LRRC1",0.013371391804759,0,0.00599613129608776,0.00495479247347204,0,0.0116777137839062,0,0,0
"DST",0.020916126333403,0.0275371454828032,0.00927327220392296,0,0,0.0354760891159358,0,0.190448260753696,0
"KIAA1586",0.0346696976095971,0.0600555973691306,0.0605472575143986,0,0.0572180534173836,0.0523591965788422,0.0425007437630159,0.0513726779549564,0
"ZNF451",0.128672811550117,0.137065222684212,0.176854005639213,0.0996375670842671,0.138712096867323,0.0652541015657579,0.131412242544745,0.262542920138462,0
"BAG2",0.157827581582314,0,0.18429861975099,0.0779833972832334,0.18076729854535,0,0.0997422146569252,0,0
"RAB23",0,0.022841600480324,0.0151373091951337,0,0,0,0,0,0
"PRIM2",0.103252495697193,0.0284713113685951,0.0752303860128031,0.0506859290581828,0.140068114971432,0.105921294846443,0.043346581942157,0,0
"XXbac-BPGBPG55C20.2",0.0467542412392292,0.00774590938525365,0.00846298628319183,0.0596198269853576,0.0186697434403856,0,0,0,0
"KHDRBS2",0,0,0,0.0450561652879546,0,0,0,0,0
"FKBP1C",0,0.0349948108324635,0.00311224369117081,0.02124983000136,0.0330775183289051,0.0647605445102689,0.0291532440272291,0,0
"PTP4A1",0.504328261142877,0.46185794838621,0.568609706774129,0.496937919467281,0.434192730765428,0.306748752270388,0.626097633304515,0.175511199444686,0
"RP5-1148A21.3",0.0114493445585915,0.00693694387388081,0.00487089687824219,0.0115677546525509,0,0.0139153280121119,0,0,0
"PHF3",0.41286531521605,0.378678057184305,0.328247061929055,0.265025454121616,0.368545195171889,0.47606913933412,0.81461707671758,0.288597410322432,0.173347778981582
"RP3-525N10.2",0,0.0662923036551358,0,0,0,0.137627391433379,0,0,0
"LMBRD1",0.223971601816353,0.105474042595131,0.213688995780182,0.375172237990302,0.250882478195797,0.335963383532036,0.363879688726798,0.209350272578176,0.77000077000077
"COL19A1",0.0116980257696473,0.0187297484594782,0.00425127049218659,0.180118039807706,0,0,0,0,0
"FAM135A",0.00611022852254674,0.0386080168713187,0.0124823998162591,0.0409231140115966,0.0164777492712715,0.0171087569461553,0.0285722449212835,0,0
"C6orf57",0.0738678387837398,0.0183505721405772,0.0232394689723299,0.0181686046511628,0.0176871253645759,0.0354760891159358,0.0270621346611821,0,0
"SMAP1",0.370900425611971,0.351530973479119,0.507299063393549,0.390594046805506,0.411507327582606,0.444874364759371,0.44194661549042,0.320297075708399,1.12790435371081
"B3GAT2",0.0335064270339368,0.012492082901743,0.010507534953315,0.0297059561304619,0.0539955944282682,0.0147007370949579,0,0,0
"OGFRL1",0.0229247271454227,0.276600258899923,0.022716178433638,0.0479563250028966,0.0306200858111643,0.0454191449211053,0.0805368621889226,0.230678769621388,0
"KCNQ5",0.00768049155145929,0.00734110903602429,0,0.0160883686672141,0,0,0,0,0
"KHDC1",0.00569833038919597,0,0.0289738340108505,0.0516807303248253,0.0358406842690494,0.0205350615641146,0.0380401704199635,0,0
"RP11-398K22.12",0.011187761295188,0.00765464682990456,0.00655815112603455,0.0125625615565516,0.0375050914505225,0,0.112824123012782,0,0
"OOEP",0.00603536725209729,0,0.0275021127279465,0,0.0115080228181076,0,0,0,0
"DDX43",0.0321269329804592,0.0277906052856474,0.0300702846825503,0.0717109004530809,0.0741465025982685,0.00861286382890029,0,0,0
"MB21D1",0.026419296752086,0.103332999208776,0.0732555441788891,0.0846136899076498,0.0343543980792816,0.0637447741594479,0.101779447660973,0.101849176097421,0
"MTO1",0.155357999209343,0.0938665071387891,0.250367100338302,0.0995407369347615,0.151374019187399,0.088410425610328,0.0922981795007575,0,0
"RP11-505P4.6",0.00632671137542705,0,0,0,0,0.0455896566187063,0.03584229390681,0,0
"EEF1A1",84.2824038125884,42.4856458280236,77.0573256520155,70.0658328211669,60.3303918704885,43.925205875259,41.1243249089896,49.1033711909825,8.33565305209207
